SU 1701,Лондон,2021-05-04,16:14,Париж,2021-05-07,15:50,Boeing 777-400,9023
SU 1903,Владивосток,2021-05-06,00:50,Нью-Йорк,2021-05-06,03:05,Boeing 777-400,23351
IB 7270,Екатеринбург,2021-05-06,03:05,Лондон,2021-05-07,15:50,Boeing 777-300,15107
SU 1702,Владивосток,2021-05-04,03:05,Париж,2021-05-06,15:50,Boeing 777-400,9603
SU 1701,Париж,2021-05-04,00:50,Лондон,2021-05-05,07:50,Airbus A319,23325
IB 7270,Москва,2021-05-05,05:30,Киров,2021-05-05,16:14,Boeing 777-300,12813
SU 1702,Нью-Йорк,2021-05-05,16:14,Владивосток,2021-05-07,15:50,Boeing 777-300,14553
IB 7270,Москва,2021-05-04,00:50,Лондон,2021-05-04,05:30,Airbus A319,15004
IB 7270,Париж,2021-05-06,07:50,Нью-Йорк,2021-05-06,16:14,Airbus A319,22787
SU 1701,Москва,2021-05-05,03:05,Екатеринбург,2021-05-06,00:50,Boeing 777-400,12580
SU 1701,Екатеринбург,2021-05-04,16:14,Нью-Йорк,2021-05-07,00:50,Airbus A319,14865
IB 7270,Нью-Йорк,2021-05-04,15:50,Париж,2021-05-05,05:30,Boeing 777-300,13362
IB 7270,Нью-Йорк,2021-05-06,05:30,Екатеринбург,2021-05-07,15:50,Airbus A319,14778
SU 1903,Нью-Йорк,2021-05-05,00:50,Екатеринбург,2021-05-06,15:22,Boeing 777-400,9009
IB 7270,Париж,2021-05-06,15:22,Владивосток,2021-05-07,15:22,Boeing 777-300,23554
SU 1701,Екатеринбург,2021-05-06,16:14,Владивосток,2021-05-07,00:50,Airbus A319,13092
IB 7270,Лондон,2021-05-04,15:22,Москва,2021-05-04,15:50,Boeing 777-300,13277
SU 1903,Лондон,2021-05-04,07:50,Киров,2021-05-04,07:50,Boeing 777-400,9423
SU 1702,Екатеринбург,2021-05-07,03:05,Киров,2021-05-07,15:22,Boeing 777-400,22794
SU 1702,Владивосток,2021-05-05,03:05,Лондон,2021-05-06,05:30,Airbus A319,8853
SU 1702,Киров,2021-05-04,15:50,Нью-Йорк,2021-05-06,16:14,Boeing 777-400,13837
IB 7270,Москва,2021-05-06,00:50,Киров,2021-05-06,15:50,Boeing 777-300,14861
SU 1702,Киров,2021-05-04,05:30,Москва,2021-05-07,00:50,Airbus A319,13346
IB 7270,Лондон,2021-05-05,00:50,Киров,2021-05-06,16:14,Airbus A319,23459
IB 7270,Лондон,2021-05-05,03:05,Москва,2021-05-07,15:50,Airbus A319,14501
IB 7270,Киров,2021-05-04,05:30,Екатеринбург,2021-05-06,15:22,Boeing 777-400,14973
SU 1903,Лондон,2021-05-06,07:50,Нью-Йорк,2021-05-06,15:50,Airbus A319,9576
SU 1702,Париж,2021-05-04,07:50,Лондон,2021-05-05,03:05,Boeing 777-300,23393
SU 1702,Владивосток,2021-05-05,15:50,Киров,2021-05-05,15:50,Airbus A319,9153
IB 7270,Екатеринбург,2021-05-07,00:50,Киров,2021-05-07,00:50,Boeing 777-400,8725
IB 7270,Париж,2021-05-04,16:14,Нью-Йорк,2021-05-07,07:50,Boeing 777-400,13146
SU 1903,Москва,2021-05-05,15:22,Киров,2021-05-07,16:14,Boeing 777-300,14793
SU 1701,Лондон,2021-05-04,00:50,Киров,2021-05-05,15:22,Boeing 777-400,13309
SU 1702,Москва,2021-05-06,03:05,Киров,2021-05-07,15:22,Airbus A319,13387
SU 1701,Екатеринбург,2021-05-04,16:14,Париж,2021-05-06,03:05,Airbus A319,9208
SU 1702,Москва,2021-05-06,16:14,Киров,2021-05-07,07:50,Boeing 777-300,23194
SU 1702,Лондон,2021-05-05,05:30,Москва,2021-05-06,15:22,Boeing 777-400,14921
SU 1903,Киров,2021-05-05,15:50,Екатеринбург,2021-05-07,03:05,Boeing 777-400,9635
SU 1701,Киров,2021-05-06,16:14,Екатеринбург,2021-05-07,00:50,Boeing 777-300,9392
SU 1702,Москва,2021-05-05,15:50,Лондон,2021-05-06,16:14,Boeing 777-400,9198
IB 7270,Нью-Йорк,2021-05-05,00:50,Екатеринбург,2021-05-07,07:50,Boeing 777-300,23369
IB 7270,Москва,2021-05-04,03:05,Нью-Йорк,2021-05-06,03:05,Boeing 777-300,9189
SU 1702,Екатеринбург,2021-05-05,16:14,Владивосток,2021-05-06,05:30,Airbus A319,23007
SU 1702,Лондон,2021-05-05,03:05,Екатеринбург,2021-05-06,15:50,Boeing 777-300,12995
SU 1903,Москва,2021-05-06,03:05,Владивосток,2021-05-06,15:50,Airbus A319,9457
SU 1702,Нью-Йорк,2021-05-04,15:50,Киров,2021-05-05,15:50,Boeing 777-400,14676
IB 7270,Екатеринбург,2021-05-05,16:14,Лондон,2021-05-07,07:50,Airbus A319,23062
SU 1701,Нью-Йорк,2021-05-04,15:50,Лондон,2021-05-06,00:50,Airbus A319,12917
IB 7270,Киров,2021-05-06,00:50,Париж,2021-05-07,15:50,Airbus A319,15123
SU 1903,Киров,2021-05-05,15:50,Лондон,2021-05-05,16:14,Boeing 777-400,14581
IB 7270,Париж,2021-05-06,07:50,Владивосток,2021-05-07,00:50,Airbus A319,15024
SU 1702,Киров,2021-05-06,00:50,Москва,2021-05-07,05:30,Airbus A319,13268
IB 7270,Екатеринбург,2021-05-04,03:05,Москва,2021-05-04,15:50,Airbus A319,14999
IB 7270,Киров,2021-05-05,15:22,Лондон,2021-05-07,03:05,Boeing 777-300,13479
SU 1702,Нью-Йорк,2021-05-04,03:05,Лондон,2021-05-04,03:05,Boeing 777-300,13967
IB 7270,Владивосток,2021-05-06,05:30,Лондон,2021-05-07,00:50,Airbus A319,12580
SU 1903,Нью-Йорк,2021-05-05,15:22,Москва,2021-05-07,03:05,Airbus A319,9170
SU 1701,Киров,2021-05-06,16:14,Нью-Йорк,2021-05-07,07:50,Boeing 777-300,12552
SU 1702,Париж,2021-05-07,07:50,Екатеринбург,2021-05-07,07:50,Airbus A319,8840
IB 7270,Владивосток,2021-05-07,00:50,Москва,2021-05-07,15:22,Boeing 777-300,14464
SU 1702,Екатеринбург,2021-05-04,15:50,Нью-Йорк,2021-05-07,05:30,Airbus A319,9325
IB 7270,Киров,2021-05-05,15:22,Екатеринбург,2021-05-05,15:50,Airbus A319,12594
SU 1701,Нью-Йорк,2021-05-04,15:22,Киров,2021-05-05,15:50,Airbus A319,9273
SU 1702,Москва,2021-05-06,16:14,Киров,2021-05-07,05:30,Boeing 777-400,22762
IB 7270,Киров,2021-05-04,15:22,Владивосток,2021-05-07,05:30,Boeing 777-300,8937
SU 1903,Владивосток,2021-05-04,00:50,Екатеринбург,2021-05-06,07:50,Boeing 777-300,22829
SU 1702,Нью-Йорк,2021-05-05,07:50,Лондон,2021-05-07,16:14,Boeing 777-300,14905
IB 7270,Париж,2021-05-06,05:30,Нью-Йорк,2021-05-07,07:50,Boeing 777-300,8877
SU 1702,Киров,2021-05-04,07:50,Нью-Йорк,2021-05-05,15:22,Boeing 777-400,12918
IB 7270,Екатеринбург,2021-05-06,07:50,Лондон,2021-05-07,03:05,Boeing 777-400,9385
SU 1702,Владивосток,2021-05-04,15:22,Париж,2021-05-06,15:22,Boeing 777-300,12823
SU 1702,Лондон,2021-05-04,15:22,Киров,2021-05-05,16:14,Boeing 777-300,23369
IB 7270,Киров,2021-05-06,00:50,Владивосток,2021-05-07,05:30,Boeing 777-300,13580
IB 7270,Париж,2021-05-04,16:14,Владивосток,2021-05-05,00:50,Airbus A319,13019
SU 1903,Москва,2021-05-04,07:50,Владивосток,2021-05-05,15:50,Airbus A319,12544
SU 1903,Владивосток,2021-05-05,07:50,Нью-Йорк,2021-05-07,15:50,Boeing 777-400,13954
IB 7270,Владивосток,2021-05-04,05:30,Москва,2021-05-06,07:50,Boeing 777-400,15110
IB 7270,Нью-Йорк,2021-05-04,15:22,Лондон,2021-05-07,15:50,Boeing 777-400,23530
IB 7270,Нью-Йорк,2021-05-04,00:50,Владивосток,2021-05-07,15:22,Boeing 777-400,12818
SU 1903,Екатеринбург,2021-05-05,16:14,Париж,2021-05-06,03:05,Airbus A319,15204
SU 1701,Екатеринбург,2021-05-05,00:50,Киров,2021-05-05,15:22,Boeing 777-400,15207
SU 1702,Нью-Йорк,2021-05-04,05:30,Киров,2021-05-05,16:14,Boeing 777-300,13152
SU 1702,Москва,2021-05-05,03:05,Париж,2021-05-06,15:50,Boeing 777-400,8736
SU 1701,Владивосток,2021-05-05,16:14,Нью-Йорк,2021-05-07,07:50,Airbus A319,13743
SU 1701,Лондон,2021-05-06,00:50,Париж,2021-05-07,15:50,Boeing 777-300,14638
IB 7270,Владивосток,2021-05-04,00:50,Москва,2021-05-05,05:30,Boeing 777-400,9098
IB 7270,Киров,2021-05-05,00:50,Париж,2021-05-05,05:30,Boeing 777-400,9220
SU 1701,Нью-Йорк,2021-05-04,05:30,Владивосток,2021-05-07,05:30,Boeing 777-300,23114
IB 7270,Киров,2021-05-05,15:22,Владивосток,2021-05-07,03:05,Airbus A319,12910
SU 1903,Владивосток,2021-05-07,03:05,Екатеринбург,2021-05-07,07:50,Boeing 777-300,23389
SU 1903,Париж,2021-05-04,07:50,Нью-Йорк,2021-05-06,00:50,Boeing 777-300,13223
IB 7270,Москва,2021-05-06,15:50,Париж,2021-05-07,05:30,Boeing 777-300,23325
SU 1701,Киров,2021-05-05,16:14,Париж,2021-05-06,05:30,Boeing 777-400,13494
SU 1701,Москва,2021-05-05,15:22,Лондон,2021-05-07,05:30,Boeing 777-400,22684
IB 7270,Нью-Йорк,2021-05-05,05:30,Владивосток,2021-05-06,03:05,Airbus A319,13137
SU 1702,Екатеринбург,2021-05-07,05:30,Лондон,2021-05-07,05:30,Boeing 777-300,14657
SU 1903,Екатеринбург,2021-05-07,00:50,Владивосток,2021-05-07,03:05,Boeing 777-300,23371
SU 1903,Екатеринбург,2021-05-05,15:22,Владивосток,2021-05-07,00:50,Boeing 777-300,13033
SU 1702,Нью-Йорк,2021-05-06,05:30,Париж,2021-05-07,07:50,Boeing 777-400,13205
IB 7270,Екатеринбург,2021-05-07,00:50,Париж,2021-05-07,00:50,Airbus A319,14452
IB 7270,Владивосток,2021-05-04,00:50,Нью-Йорк,2021-05-07,03:05,Airbus A319,12583
SU 1903,Лондон,2021-05-06,05:30,Нью-Йорк,2021-05-07,05:30,Airbus A319,14378
SU 1903,Екатеринбург,2021-05-04,00:50,Париж,2021-05-04,15:50,Airbus A319,15080
SU 1701,Владивосток,2021-05-05,15:22,Киров,2021-05-06,15:50,Boeing 777-400,13526
SU 1702,Киров,2021-05-06,15:22,Владивосток,2021-05-07,03:05,Boeing 777-300,13177
SU 1701,Владивосток,2021-05-05,07:50,Лондон,2021-05-06,00:50,Boeing 777-400,9120
IB 7270,Москва,2021-05-06,03:05,Киров,2021-05-06,05:30,Boeing 777-400,13641
IB 7270,Нью-Йорк,2021-05-04,16:14,Лондон,2021-05-07,15:50,Boeing 777-400,22756
SU 1702,Киров,2021-05-05,07:50,Лондон,2021-05-07,15:50,Boeing 777-300,12790
SU 1701,Париж,2021-05-06,07:50,Нью-Йорк,2021-05-07,05:30,Boeing 777-400,13146
IB 7270,Владивосток,2021-05-05,15:50,Нью-Йорк,2021-05-07,07:50,Boeing 777-400,13482
SU 1903,Киров,2021-05-07,00:50,Лондон,2021-05-07,07:50,Airbus A319,12962
SU 1702,Лондон,2021-05-06,15:50,Москва,2021-05-06,16:14,Boeing 777-400,14904
SU 1701,Киров,2021-05-07,00:50,Москва,2021-05-07,15:22,Airbus A319,23255
SU 1702,Киров,2021-05-07,00:50,Нью-Йорк,2021-05-07,05:30,Boeing 777-400,22965
IB 7270,Киров,2021-05-04,03:05,Екатеринбург,2021-05-04,15:22,Airbus A319,14988
IB 7270,Париж,2021-05-05,00:50,Нью-Йорк,2021-05-05,15:22,Boeing 777-400,22821
IB 7270,Москва,2021-05-05,05:30,Владивосток,2021-05-05,16:14,Boeing 777-300,15256
SU 1903,Москва,2021-05-05,05:30,Владивосток,2021-05-05,05:30,Airbus A319,8771
IB 7270,Париж,2021-05-04,03:05,Нью-Йорк,2021-05-07,15:22,Boeing 777-400,23320
SU 1903,Екатеринбург,2021-05-05,00:50,Киров,2021-05-06,05:30,Boeing 777-400,12753
IB 7270,Москва,2021-05-05,00:50,Лондон,2021-05-05,16:14,Boeing 777-300,9654
SU 1903,Москва,2021-05-05,15:22,Лондон,2021-05-06,03:05,Boeing 777-300,13468
SU 1702,Нью-Йорк,2021-05-05,15:50,Киров,2021-05-06,05:30,Airbus A319,12909
IB 7270,Нью-Йорк,2021-05-06,15:22,Париж,2021-05-06,16:14,Boeing 777-300,8928
IB 7270,Москва,2021-05-04,03:05,Лондон,2021-05-05,16:14,Airbus A319,23137
SU 1903,Москва,2021-05-05,15:50,Киров,2021-05-07,07:50,Boeing 777-400,13413
SU 1702,Владивосток,2021-05-05,00:50,Лондон,2021-05-05,15:22,Boeing 777-300,9098
SU 1903,Нью-Йорк,2021-05-06,03:05,Киров,2021-05-06,05:30,Airbus A319,12648
IB 7270,Владивосток,2021-05-05,03:05,Киров,2021-05-06,00:50,Boeing 777-300,14630
SU 1903,Париж,2021-05-05,15:22,Владивосток,2021-05-06,00:50,Boeing 777-400,13073
SU 1701,Владивосток,2021-05-04,05:30,Москва,2021-05-07,05:30,Airbus A319,12742
SU 1903,Киров,2021-05-04,03:05,Париж,2021-05-06,00:50,Boeing 777-400,12782
SU 1701,Лондон,2021-05-04,15:22,Нью-Йорк,2021-05-07,07:50,Boeing 777-400,12697
SU 1903,Нью-Йорк,2021-05-05,15:22,Владивосток,2021-05-07,03:05,Boeing 777-400,15004
SU 1701,Нью-Йорк,2021-05-05,15:22,Киров,2021-05-05,15:22,Boeing 777-400,23549
SU 1903,Екатеринбург,2021-05-05,15:50,Париж,2021-05-05,15:50,Boeing 777-400,12798
SU 1903,Нью-Йорк,2021-05-04,07:50,Владивосток,2021-05-04,07:50,Boeing 777-300,15211
IB 7270,Владивосток,2021-05-06,03:05,Екатеринбург,2021-05-06,16:14,Boeing 777-300,9243
IB 7270,Москва,2021-05-05,05:30,Екатеринбург,2021-05-06,05:30,Boeing 777-400,14738
SU 1701,Владивосток,2021-05-06,07:50,Париж,2021-05-07,05:30,Boeing 777-300,13476
SU 1702,Екатеринбург,2021-05-04,15:22,Нью-Йорк,2021-05-04,16:14,Boeing 777-300,14543
SU 1701,Москва,2021-05-04,15:22,Владивосток,2021-05-06,15:22,Airbus A319,13249
SU 1903,Владивосток,2021-05-04,03:05,Екатеринбург,2021-05-04,07:50,Airbus A319,9447
SU 1903,Москва,2021-05-04,05:30,Владивосток,2021-05-06,05:30,Boeing 777-400,14596
SU 1702,Париж,2021-05-06,00:50,Нью-Йорк,2021-05-07,00:50,Boeing 777-400,22678
SU 1701,Лондон,2021-05-04,15:22,Владивосток,2021-05-07,15:50,Airbus A319,15121
IB 7270,Екатеринбург,2021-05-05,00:50,Париж,2021-05-05,07:50,Boeing 777-400,22787
SU 1903,Москва,2021-05-05,15:50,Владивосток,2021-05-06,00:50,Boeing 777-400,13054
SU 1903,Екатеринбург,2021-05-04,00:50,Париж,2021-05-07,15:50,Boeing 777-300,23453
IB 7270,Париж,2021-05-04,16:14,Владивосток,2021-05-06,00:50,Boeing 777-300,9385
SU 1702,Москва,2021-05-05,15:50,Владивосток,2021-05-05,15:50,Airbus A319,12714
IB 7270,Владивосток,2021-05-04,03:05,Лондон,2021-05-06,07:50,Boeing 777-300,14703
SU 1701,Париж,2021-05-05,07:50,Лондон,2021-05-07,07:50,Boeing 777-400,13077
SU 1903,Екатеринбург,2021-05-06,07:50,Киров,2021-05-07,16:14,Boeing 777-400,13008
SU 1702,Москва,2021-05-05,05:30,Екатеринбург,2021-05-05,15:50,Boeing 777-300,14899
SU 1903,Лондон,2021-05-06,05:30,Москва,2021-05-07,00:50,Boeing 777-400,13764
IB 7270,Киров,2021-05-04,00:50,Владивосток,2021-05-04,15:22,Airbus A319,23330
SU 1903,Нью-Йорк,2021-05-04,03:05,Москва,2021-05-04,03:05,Boeing 777-300,9643
SU 1702,Нью-Йорк,2021-05-05,15:22,Екатеринбург,2021-05-06,07:50,Boeing 777-400,8846
SU 1903,Париж,2021-05-06,16:14,Киров,2021-05-07,00:50,Airbus A319,13337
SU 1701,Киров,2021-05-07,05:30,Москва,2021-05-07,07:50,Boeing 777-300,14454
SU 1903,Екатеринбург,2021-05-06,00:50,Москва,2021-05-07,15:22,Boeing 777-300,8780
SU 1701,Владивосток,2021-05-06,07:50,Лондон,2021-05-06,16:14,Airbus A319,13493
IB 7270,Владивосток,2021-05-05,00:50,Екатеринбург,2021-05-06,07:50,Airbus A319,14917
SU 1702,Нью-Йорк,2021-05-04,03:05,Киров,2021-05-04,15:50,Airbus A319,23385
SU 1701,Екатеринбург,2021-05-05,15:22,Париж,2021-05-05,16:14,Boeing 777-300,13309
SU 1903,Париж,2021-05-05,05:30,Москва,2021-05-07,15:50,Boeing 777-300,23281
SU 1903,Екатеринбург,2021-05-05,15:22,Владивосток,2021-05-06,00:50,Boeing 777-300,14681
SU 1903,Нью-Йорк,2021-05-05,03:05,Москва,2021-05-05,15:50,Airbus A319,12689
SU 1903,Париж,2021-05-04,05:30,Екатеринбург,2021-05-05,05:30,Boeing 777-300,14476
IB 7270,Лондон,2021-05-05,03:05,Екатеринбург,2021-05-05,05:30,Boeing 777-400,14579
SU 1701,Киров,2021-05-07,05:30,Лондон,2021-05-07,05:30,Airbus A319,13304
IB 7270,Киров,2021-05-05,15:50,Екатеринбург,2021-05-07,07:50,Boeing 777-300,12974
SU 1702,Лондон,2021-05-05,03:05,Нью-Йорк,2021-05-07,03:05,Airbus A319,13015
SU 1701,Екатеринбург,2021-05-05,07:50,Владивосток,2021-05-06,03:05,Boeing 777-400,13659
SU 1903,Владивосток,2021-05-07,15:22,Париж,2021-05-07,15:22,Airbus A319,14329
IB 7270,Москва,2021-05-05,16:14,Париж,2021-05-07,03:05,Boeing 777-400,13619
SU 1903,Владивосток,2021-05-07,03:05,Лондон,2021-05-07,03:05,Airbus A319,14959
SU 1701,Лондон,2021-05-06,03:05,Екатеринбург,2021-05-07,00:50,Airbus A319,13561
IB 7270,Париж,2021-05-05,16:14,Екатеринбург,2021-05-06,15:50,Boeing 777-300,9391
SU 1702,Киров,2021-05-04,16:14,Владивосток,2021-05-05,07:50,Boeing 777-400,22838
SU 1903,Москва,2021-05-04,07:50,Париж,2021-05-04,15:50,Airbus A319,13297
SU 1903,Лондон,2021-05-04,07:50,Киров,2021-05-05,07:50,Airbus A319,9041
SU 1903,Москва,2021-05-04,00:50,Париж,2021-05-05,03:05,Airbus A319,12606
SU 1701,Владивосток,2021-05-06,16:14,Киров,2021-05-07,15:50,Boeing 777-400,15201
SU 1702,Киров,2021-05-04,05:30,Париж,2021-05-06,00:50,Boeing 777-400,12996
IB 7270,Москва,2021-05-06,15:22,Киров,2021-05-06,15:50,Boeing 777-400,8912
SU 1903,Москва,2021-05-04,00:50,Владивосток,2021-05-04,00:50,Boeing 777-400,23603
SU 1903,Владивосток,2021-05-04,03:05,Екатеринбург,2021-05-07,03:05,Airbus A319,9499
SU 1903,Париж,2021-05-05,05:30,Москва,2021-05-06,05:30,Boeing 777-300,22655
IB 7270,Киров,2021-05-04,16:14,Владивосток,2021-05-06,03:05,Boeing 777-300,9541
IB 7270,Париж,2021-05-04,07:50,Екатеринбург,2021-05-07,07:50,Airbus A319,12827
SU 1903,Киров,2021-05-05,15:50,Москва,2021-05-06,07:50,Boeing 777-300,13384
SU 1701,Киров,2021-05-06,16:14,Екатеринбург,2021-05-06,16:14,Airbus A319,12907
SU 1701,Екатеринбург,2021-05-05,03:05,Москва,2021-05-05,15:50,Boeing 777-400,12539
SU 1903,Москва,2021-05-06,00:50,Киров,2021-05-06,03:05,Boeing 777-400,14468
SU 1701,Париж,2021-05-05,03:05,Киров,2021-05-05,03:05,Boeing 777-300,9101
IB 7270,Москва,2021-05-04,16:14,Париж,2021-05-06,15:22,Boeing 777-300,8752
SU 1702,Владивосток,2021-05-06,03:05,Лондон,2021-05-06,05:30,Airbus A319,13320
IB 7270,Владивосток,2021-05-04,00:50,Париж,2021-05-07,16:14,Boeing 777-400,8873
SU 1903,Лондон,2021-05-04,16:14,Киров,2021-05-06,00:50,Boeing 777-400,22929
SU 1903,Владивосток,2021-05-04,03:05,Киров,2021-05-07,00:50,Boeing 777-300,23524
IB 7270,Киров,2021-05-04,07:50,Москва,2021-05-05,03:05,Boeing 777-400,15069
IB 7270,Владивосток,2021-05-06,05:30,Нью-Йорк,2021-05-07,03:05,Boeing 777-300,9504
IB 7270,Нью-Йорк,2021-05-04,00:50,Владивосток,2021-05-05,15:22,Airbus A319,15092
SU 1701,Москва,2021-05-04,16:14,Нью-Йорк,2021-05-06,15:50,Boeing 777-400,15156
SU 1903,Москва,2021-05-05,07:50,Владивосток,2021-05-06,15:50,Boeing 777-300,23012
SU 1702,Париж,2021-05-04,15:22,Нью-Йорк,2021-05-05,05:30,Boeing 777-400,12712
SU 1903,Нью-Йорк,2021-05-04,05:30,Владивосток,2021-05-07,03:05,Boeing 777-400,15095
SU 1701,Лондон,2021-05-07,00:50,Киров,2021-05-07,00:50,Airbus A319,14412
IB 7270,Москва,2021-05-06,15:22,Париж,2021-05-06,15:22,Airbus A319,15250
SU 1701,Владивосток,2021-05-05,07:50,Москва,2021-05-06,16:14,Airbus A319,14469
IB 7270,Киров,2021-05-05,07:50,Нью-Йорк,2021-05-06,05:30,Boeing 777-400,12812
SU 1701,Нью-Йорк,2021-05-04,03:05,Париж,2021-05-06,15:50,Boeing 777-300,13940
SU 1701,Москва,2021-05-05,16:14,Владивосток,2021-05-06,16:14,Boeing 777-400,9570
SU 1701,Киров,2021-05-06,15:50,Лондон,2021-05-06,16:14,Boeing 777-300,15080
SU 1701,Париж,2021-05-04,03:05,Киров,2021-05-04,07:50,Boeing 777-300,13084
SU 1903,Париж,2021-05-04,07:50,Нью-Йорк,2021-05-06,15:50,Boeing 777-400,14649
SU 1701,Екатеринбург,2021-05-06,03:05,Лондон,2021-05-07,03:05,Boeing 777-300,22745
SU 1903,Екатеринбург,2021-05-07,07:50,Владивосток,2021-05-07,07:50,Airbus A319,14631
SU 1701,Владивосток,2021-05-05,03:05,Киров,2021-05-06,16:14,Boeing 777-400,12622
SU 1702,Москва,2021-05-04,07:50,Владивосток,2021-05-07,15:50,Boeing 777-300,13604
IB 7270,Владивосток,2021-05-04,07:50,Париж,2021-05-07,05:30,Boeing 777-300,23291
IB 7270,Париж,2021-05-06,05:30,Москва,2021-05-07,00:50,Boeing 777-400,12697
SU 1701,Париж,2021-05-06,15:22,Нью-Йорк,2021-05-07,00:50,Airbus A319,13065
SU 1903,Нью-Йорк,2021-05-04,05:30,Владивосток,2021-05-05,03:05,Boeing 777-300,8879
SU 1903,Киров,2021-05-04,16:14,Москва,2021-05-05,00:50,Airbus A319,14740
SU 1701,Лондон,2021-05-05,07:50,Екатеринбург,2021-05-07,16:14,Boeing 777-400,12596
SU 1701,Киров,2021-05-05,00:50,Париж,2021-05-06,00:50,Boeing 777-300,23481
SU 1701,Екатеринбург,2021-05-04,05:30,Париж,2021-05-07,03:05,Boeing 777-400,22831
SU 1701,Екатеринбург,2021-05-07,05:30,Париж,2021-05-07,16:14,Airbus A319,15129
SU 1701,Москва,2021-05-05,15:50,Париж,2021-05-06,07:50,Boeing 777-300,13464
SU 1702,Нью-Йорк,2021-05-06,00:50,Киров,2021-05-07,03:05,Boeing 777-400,13978
SU 1903,Париж,2021-05-04,00:50,Киров,2021-05-05,03:05,Boeing 777-300,14512
SU 1903,Париж,2021-05-05,00:50,Москва,2021-05-06,15:22,Airbus A319,23355
SU 1903,Москва,2021-05-05,05:30,Киров,2021-05-06,00:50,Boeing 777-400,23155
SU 1702,Киров,2021-05-04,05:30,Владивосток,2021-05-04,15:22,Boeing 777-400,12706
IB 7270,Екатеринбург,2021-05-05,05:30,Нью-Йорк,2021-05-05,15:22,Boeing 777-400,13240
IB 7270,Париж,2021-05-05,03:05,Нью-Йорк,2021-05-07,00:50,Boeing 777-300,9035
SU 1903,Киров,2021-05-05,15:22,Париж,2021-05-07,15:22,Airbus A319,15210
IB 7270,Париж,2021-05-06,16:14,Лондон,2021-05-07,15:50,Boeing 777-300,13422
SU 1701,Париж,2021-05-05,03:05,Владивосток,2021-05-07,05:30,Airbus A319,13057
SU 1903,Лондон,2021-05-05,15:22,Париж,2021-05-06,00:50,Boeing 777-300,13166
SU 1903,Екатеринбург,2021-05-04,03:05,Нью-Йорк,2021-05-07,15:22,Boeing 777-300,12683
SU 1903,Киров,2021-05-07,15:50,Москва,2021-05-07,16:14,Boeing 777-300,13317
SU 1903,Лондон,2021-05-05,15:22,Владивосток,2021-05-07,16:14,Airbus A319,22842
SU 1701,Москва,2021-05-05,07:50,Владивосток,2021-05-05,15:22,Boeing 777-300,13808
SU 1903,Киров,2021-05-05,00:50,Владивосток,2021-05-05,16:14,Airbus A319,9280
SU 1702,Владивосток,2021-05-05,15:50,Киров,2021-05-07,00:50,Airbus A319,22884
IB 7270,Лондон,2021-05-05,07:50,Париж,2021-05-07,07:50,Boeing 777-300,14883
IB 7270,Нью-Йорк,2021-05-05,00:50,Москва,2021-05-05,05:30,Boeing 777-400,12585
SU 1702,Москва,2021-05-05,03:05,Владивосток,2021-05-07,07:50,Airbus A319,13422
SU 1702,Нью-Йорк,2021-05-04,07:50,Киров,2021-05-07,16:14,Airbus A319,15159
SU 1702,Париж,2021-05-04,15:22,Екатеринбург,2021-05-06,16:14,Boeing 777-400,12857
SU 1702,Владивосток,2021-05-04,16:14,Нью-Йорк,2021-05-04,16:14,Boeing 777-400,13469
SU 1701,Париж,2021-05-04,05:30,Киров,2021-05-07,15:50,Boeing 777-400,12596
IB 7270,Париж,2021-05-06,00:50,Нью-Йорк,2021-05-07,07:50,Boeing 777-300,23582
SU 1702,Владивосток,2021-05-05,16:14,Киров,2021-05-06,16:14,Airbus A319,14333
SU 1702,Москва,2021-05-06,16:14,Нью-Йорк,2021-05-07,05:30,Airbus A319,12985
SU 1903,Москва,2021-05-07,00:50,Киров,2021-05-07,15:22,Boeing 777-300,13084
SU 1701,Киров,2021-05-04,03:05,Нью-Йорк,2021-05-07,16:14,Boeing 777-300,13245
SU 1702,Нью-Йорк,2021-05-04,05:30,Лондон,2021-05-05,05:30,Boeing 777-300,13060
SU 1903,Париж,2021-05-05,07:50,Екатеринбург,2021-05-07,03:05,Boeing 777-400,22872
SU 1702,Париж,2021-05-04,07:50,Киров,2021-05-05,16:14,Airbus A319,9564
SU 1701,Москва,2021-05-05,15:50,Владивосток,2021-05-05,16:14,Boeing 777-400,9066
IB 7270,Владивосток,2021-05-05,16:14,Лондон,2021-05-07,03:05,Boeing 777-300,14545
IB 7270,Париж,2021-05-04,16:14,Киров,2021-05-05,05:30,Airbus A319,14491
SU 1701,Екатеринбург,2021-05-04,03:05,Нью-Йорк,2021-05-06,00:50,Airbus A319,14644
SU 1701,Париж,2021-05-05,15:22,Киров,2021-05-05,16:14,Boeing 777-400,15080
SU 1701,Екатеринбург,2021-05-04,07:50,Владивосток,2021-05-06,07:50,Boeing 777-400,14839
SU 1702,Париж,2021-05-04,15:22,Лондон,2021-05-05,05:30,Airbus A319,23088
SU 1903,Лондон,2021-05-05,00:50,Киров,2021-05-07,07:50,Airbus A319,14877
SU 1701,Екатеринбург,2021-05-06,07:50,Париж,2021-05-06,16:14,Airbus A319,23169
SU 1702,Екатеринбург,2021-05-05,03:05,Москва,2021-05-06,03:05,Airbus A319,12943
SU 1903,Владивосток,2021-05-04,07:50,Лондон,2021-05-06,03:05,Airbus A319,23074
